Akken ad tebduḍ timerna n umaɣnu-inek, sit ɣef ɣer-zdat.;To begin creating your profile, click Continue.;;;;;;;;;;;;;;;;;;;
Iwakken ad tbeqqeḍeḍ iḥricen, aru ``lsblk -f``.;To list your partitions, type ``lsblk -f``.;;;;;;;;;;;;;;;;;;;
Akken ad teḥerzeḍ amkan deg udebṣi, ur d-sidir ara;To save disk space, do not download;;;;;;;;;;;;;;;;;;;
Aṭas n wazalen i tmahilt n tewsit  '%1$S'.;Too many values for feature type ‘%1$S’.;;;;;;;;;;;;;;;;;;;
Ifecka n uswaḍ d uḥettec n yemnaḍen <canvas>;Tools to inspect and debug <canvas> contexts;;;;;;;;;;;;;;;;;;;
Akud i yellaqen akken ad d-alint akk tisuturin;Total time needed to load all requests;;;;;;;;;;;;;;;;;;;
afaylu n lǧeṛṛa yella deg tansa-a  %1$S;trace log can be found at %1$S;;;;;;;;;;;;;;;;;;;
"Ḍfeṛ uguren CSS, JavaScript, taɣellist akked uẓeṭṭa.";Track CSS, JavaScript, security and network issues.;;;;;;;;;;;;;;;;;;;
Taffa n yisefka n tkatut n tsuqil texseṛ %s (%d).;Translation memory database is corrupted %s (%d).;;;;;;;;;;;;;;;;;;;
Ssker-d anqab s tqeffalt tagejdant ara teǧǧeḍ tṣubb;Trigger a click when the pointer hovers;;;;;;;;;;;;;;;;;;;
Sentem adabu-yagi n uselken i wesulu n iseqdacen n yimayl.;Trust this CA to identify email users.;;;;;;;;;;;;;;;;;;;
Ɛreḍ tikelt-nniḍen azdam d usebded n uzegrir-agi;Try downloading and installing this add-on again;;;;;;;;;;;;;;;;;;;
Ɛreḍ ad teṭṭfeḍ tawlaft i yisemliyen, tifelwiyin timellalin neɣ tikaṛḍiwin n tirza.;Try snapping documents, whiteboards and business cards.;;;;;;;;;;;;;;;;;;;
Ssen agdil ma ur yermid ara ɣef teɣzi n;Turn off the screen when inactive for;;;;;;;;;;;;;;;;;;;
Sens timahaltin deg ugdil n tnekra;Turn off tips on the start screen;;;;;;;;;;;;;;;;;;;
Rmed asuneɣ deg isnasen-nniḍen;Turn on Permit drawing over other apps;;;;;;;;;;;;;;;;;;;
Ur yezmir ara ad yekter imedlisen n tensa tuccḍa n uwennez.;Unable to import address books initialization error.;;;;;;;;;;;;;;;;;;;
Ur izmir ara ad ikter. Alguritm n uwgelhen ur iţusefrak-ara.;Unable to import. Encryption algorithm not supported.;;;;;;;;;;;;;;;;;;;
Ur izmir ara ad d-ikter. Taɣessa n ufaylu texseṛ.;Unable to import. File structure is corrupt.;;;;;;;;;;;;;;;;;;;
Ur izmir ara ad ikter. Lqem n ufaylu ur iţusefrak-ara.;Unable to import. File version not supported.;;;;;;;;;;;;;;;;;;;
Ur izmir ara ad ikter. Alguritm MAC ur iţusefrak-ara.;Unable to import. MAC algorithm not supported.;;;;;;;;;;;;;;;;;;;
Ur yezmir ara ad d-isali azegrir n ukter n imedlis n tensa.;Unable to load address book import module.;;;;;;;;;;;;;;;;;;;
Ur yezmir ara ad d-yeldi afaylu n udras n tirawt %S.;Unable to open mail spool file %S.;;;;;;;;;;;;;;;;;;;
D awezɣi tasleḍt n ibeddilen deg umidya %s;Unable to poll %s for media changes;;;;;;;;;;;;;;;;;;;
Azalen s war iferdis n usɣel d iqbuṛen di MathML 3.;Unitless values are deprecated in MathML 3.;;;;;;;;;;;;;;;;;;;
Tarrayt n unekcum ɣer telɣut ur tettawassen ara deg usiɣzef n uselkin.;Unknown information access method in certificate extension.;;;;;;;;;;;;;;;;;;;
Tawsit n wadeg arussin deg usiɣzef n uselkin AIA;Unknown location type in cert AIA extension;;;;;;;;;;;;;;;;;;;
Kkes ableɣ yedduklen akked ukaram-agi;Unmount the volume associated with this folder;;;;;;;;;;;;;;;;;;;
Alugen 'at' arussin neɣ tuccḍa deg tesleṭ n ulugen '%1$S'.;Unrecognized at-rule or error parsing at-rule ‘%1$S’.;;;;;;;;;;;;;;;;;;;
Alguritm n udway ur tissefrak ara uyugan TLS.;Unsupported hash algorithm used by TLS peer.;;;;;;;;;;;;;;;;;;;
Leqqem akaram - Mtawi akked yiɣbula;Update catalog - synchronize it with sources;;;;;;;;;;;;;;;;;;;
"""Aleqqem ur yemmid ara. <a data-l10n-name=""""failed-link-main"""">Sider lqem aneggaru </a>""";"""Update failed. <a data-l10n-name=""""failed-link-main"""">Download the latest version</a>""";;;;;;;;;;;;;;;;;;;
"""Aleqqem ur yemmid ara. <label data-l10n-name=""""failed-link"""">Sider lqem aneggaru </label>""";"""Update failed. <label data-l10n-name=""""failed-link"""">Download the latest version</label>""";;;;;;;;;;;;;;;;;;;
Leqqem ɣer Poedit Pro iwakken ad tefsiḍ Tidaddanin;Upgrade to Poedit Pro to Unlock Statistics;;;;;;;;;;;;;;;;;;;
Leqqem Evernote i wakken ad tferḍeḍ Tikaṛḍiwin n tirza;Upgrade to scan and digitize business cards;;;;;;;;;;;;;;;;;;;
Aleqqem n tuttra taralenkant '%1$S' akken ad tesqdec '%2$S';Upgrading insecure request ‘%1$S’ to use ‘%2$S’;;;;;;;;;;;;;;;;;;;
Seqdec $BrandShortName  d asnas n tirawt amezwer;Use $BrandShortName as my default mail application;;;;;;;;;;;;;;;;;;;
Seqdec $BrandShortName d iminig-inu amezwer;Use $BrandShortName as my default web browser;;;;;;;;;;;;;;;;;;;
Seqdec %S d amsedday n unadi-w amezwer;Use %S as my default search engine;;;;;;;;;;;;;;;;;;;
"Seqdec ameẓlu n ugilal i usebded n ileqman";Use a background service to install updates;;;;;;;;;;;;;;;;;;;
Seqdec amasal yugnen i uzemz akked wakud;Use a custom date and time format;;;;;;;;;;;;;;;;;;;
;Use brandShortName;;;;;;;;;;;;;;;;;;;
Seqdec Ctrl+Tallunt iwakken ad tesremdeḍ s ufus asemmed n wawalen;Use Ctrl+Space to manually trigger word completion.;;;;;;;;;;;;;;;;;;;
Seqdec takamiṛat n Evernote i wakken ad tkelseḍ wa ad tsemedneḍ.;Use Evernote's camera to save and scan.;;;;;;;;;;;;;;;;;;;
Seqdec adrurem aglawan iwakken ad muttiḍ gar tezribin;Use horizontal scrolling to move between tracks;;;;;;;;;;;;;;;;;;;
Aseqdec n CanvasRenderingContext2D deg createImageBitmap d aqbur.;Use of CanvasRenderingContext2D in createImageBitmap is deprecated.;;;;;;;;;;;;;;;;;;;
Aseqdec n umaṭṭaf n umussu d aqbuṛ.;Use of the motion sensor is deprecated.;;;;;;;;;;;;;;;;;;;
Aseqdec n umaṭṭaf n tnila ur yettwasireg ara.;Use of the orientation sensor is deprecated.;;;;;;;;;;;;;;;;;;;
Aseqdec n umaṭṭaf n lqerban d aqbuṛ.;Use of the proximity sensor is deprecated.;;;;;;;;;;;;;;;;;;;
Seqdec amsefrak n wawalen uffiren iwakken ad d-mektiḍ awal-agi uffir;Use Password Manager to remember this password.;;;;;;;;;;;;;;;;;;;
Seqdec amsefrak n wawalen uffiren i wesmekti n wazal-agi.;Use Password Manager to remember this value.;;;;;;;;;;;;;;;;;;;
Seqdec amsefrek n wawal uffir iwakken akelseḍ awal-agi uffir;Use Password Manager to save this password;;;;;;;;;;;;;;;;;;;
Seqdec tafinaɣt tilemt deg umḍiq n tfinaɣt n trigla;Use spaces instead of the tab character;;;;;;;;;;;;;;;;;;;
Seqdec yiwet n tneɣruft i isfuyla merra;Use the same layout for all windows;;;;;;;;;;;;;;;;;;;
Seqdec tasefsit n unagraw yesɛan tehri tusbiḍt (%s);Use the system fixed width font (%s);;;;;;;;;;;;;;;;;;;
Seqdec aqeddac-a, apṛuksi, i yal aneggaf;Use this proxy server for all protocols;;;;;;;;;;;;;;;;;;;
Seqdec Touch ID akken ad tuɣaleḍ ar %@;Use Touch ID to return to %@;;;;;;;;;;;;;;;;;;;
Seqdec adsil umḍin i yinekcam tura.;Use your fingerprint to access Logins now.;;;;;;;;;;;;;;;;;;;
Seqdec adsil umḍin akken ad tekkseḍ asulay n unali.;Use your fingerprint to disable Touch ID.;;;;;;;;;;;;;;;;;;;
aseqdac, iseqdacen, amiḍan, imiḍanen, agraw, igrwen, awal uffir;user, users, account, accounts, group, groups, password;;;;;;;;;;;;;;;;;;;
"characters}.""";"""Usernames must be shorter than {N} {NPLURALcharacter";;;;;;;;;;;;;;;;;;;
"characters}.""";"""Usernames must contain at least {N} {NPLURALcharacter";;;;;;;;;;;;;;;;;;;
"Asemres n uẓeṭṭa Web akken ad nbeddel urar";Using the Web to change the game;;;;;;;;;;;;;;;;;;;
"""Lqem { $version } <a data-l10n-name=""""learn-more"""">D acu i d amaynut</a>""";"""Version { $version } <a data-l10n-name=""""learn-more"""">What’s new</a>""";;;;;;;;;;;;;;;;;;;
Wali amedya n ufaylu n tigawt s tsemlit;View a sample action file with documentation;;;;;;;;;;;;;;;;;;;
Sken agbur aruqqin melmi tebɣiḍ s Pocket;View content offline and anytime with Pocket;;;;;;;;;;;;;;;;;;;
Wali isemli s tiddi-ines tasentant;View the document at its original size;;;;;;;;;;;;;;;;;;;
Sken ideg n tewlaft ɣef tkarḍa;View the photo position on the map;;;;;;;;;;;;;;;;;;;
Sken iraten n usuddem amiran;View the properties of the current stream;;;;;;;;;;;;;;;;;;;
Wali tinfulin s tsekta-nnsent tisentanin;View the thumbnails at their original size;;;;;;;;;;;;;;;;;;;
Tirza ɣer usmel-agi izmer ad iḍuṛ aselkim-inek;Visiting this website may harm your computer;;;;;;;;;;;;;;;;;;;
Rǧu, amek ihi i d-ssekcam tadrimt?;Wait, so how do you make money?;;;;;;;;;;;;;;;;;;;
Tebɣiḍ ad temmahleḍ di Mozilla? Azen-d ass-a?;Want to work at Mozilla? Apply today!;;;;;;;;;;;;;;;;;;;
Tebɣiḍ ad temmahleḍ i Firefox? Azen-d ass-a?;Want to work on Firefox? Apply today!;;;;;;;;;;;;;;;;;;;
"Lɣu-yid ɣef iseɣẓanen ur nelhi ara akked wid ur bɣiɣ ara";Warn you about unwanted and uncommon software;;;;;;;;;;;;;;;;;;;
Ɣuṛ-k! Tekkseḍ awal uffir agejdan.;Warning! You have deleted your Master Password.;;;;;;;;;;;;;;;;;;;
Ur nufi ara amiḍan i %1$s.;We can't find an account for %1$s.;;;;;;;;;;;;;;;;;;;
Nxeddem amek ara nerr talast i tkebbaniyin timeqqranin.;We help keep corporate powers in check.;;;;;;;;;;;;;;;;;;;
Ad ak-d-nazen kan talɣut yerzan Mozilla.;We will only send you Mozilla-related information.;;;;;;;;;;;;;;;;;;;
Aql-aɣ neldi Internet d amaynut akk.;We’re opening up a whole new Internet.;;;;;;;;;;;;;;;;;;;
Web Clipper i Android atan di Beta!;Web Clipper for Android is in Beta!;;;;;;;;;;;;;;;;;;;
Ismal web aniɣer trezzuḍ zemren ad sutren adig-inek.;Websites you visit may request your location.;;;;;;;;;;;;;;;;;;;
Insayen nneɣ, dayen iɣ-yessemgaraden;What drives us and makes us different;;;;;;;;;;;;;;;;;;;
D acu txeddem Mozilla di tɣellist di Internet;What Mozilla is doing about cyber security;;;;;;;;;;;;;;;;;;;
D acu txeddem Mozilla mgal aqareɛ anabaḍan;What Mozilla is doing about government surveillance;;;;;;;;;;;;;;;;;;;
Ayen txeddem Mozilla akken ad terr asenqed gar ifassen n useqdac;What Mozilla is doing about user control;;;;;;;;;;;;;;;;;;;
;What should brandShortName;;;;;;;;;;;;;;;;;;;
Ayen tzemreḍ ad txedmeḍ di tɣellist di Internet;What you can do about cyber security;;;;;;;;;;;;;;;;;;;
D acu tzemreḍ ad txedmeḍ mgal aqareɛ anabaḍan;What you can do about government surveillance;;;;;;;;;;;;;;;;;;;
Ayen tzemreḍ ad tegged akken ad teṭṭfeḍ tamsalt gar ifassen-ik;What you can do about user control;;;;;;;;;;;;;;;;;;;
Ayen tettwalid d ayen ara d-tawiḍ;What you see is what you get;;;;;;;;;;;;;;;;;;;
Ticki aqeddac isuter iselkan-iw udmawanen;When a server requests my personal certificate;;;;;;;;;;;;;;;;;;;
Ticki aqeddac isuter aselkin-ik udmawan;When a server requests your personal certificate;;;;;;;;;;;;;;;;;;;
Ansa i tebɣiḍ ad tebduḍ?;Where would you like to get started?;;;;;;;;;;;;;;;;;;;
Rmed neɣ ala tukksa n ucebbek i tividyutin ittwacebken;Whether to disable deinterlacing for interlaced movies;;;;;;;;;;;;;;;;;;;
Ma yella xed ad isebrureq izirig amiran.;Whether xed should highlight the current line.;;;;;;;;;;;;;;;;;;;
Anwa awitay i tebɣiḍ ad tessuffɣeḍ?;Which calendar do you want to publish?;;;;;;;;;;;;;;;;;;;
Ad teǧǧeḍ %S ad ak-d-yazen ulɣuyen?;Will you allow %S to send notifications?;;;;;;;;;;;;;;;;;;;
Azwel n usfaylu (i wesfaylu urmid kan);Window title (only for the focused window);;;;;;;;;;;;;;;;;;;
Allal war tinelli ur iteddu ara degs Hotspot;Wireless device does not support Hotspot mode;;;;;;;;;;;;;;;;;;;
"Timeẓliyin timernanin n WordPress srant amucceḍ ɣer Poedit Pro";WordPress extras require upgrade to Poedit Pro;;;;;;;;;;;;;;;;;;;
Qdec anda tebɣuḍ tiliḍ, ula s war tuqqna Internet.;Work anywhere, even without an internet connection.;;;;;;;;;;;;;;;;;;;
Asended s war ugur n isental akked izegrar WordPress;Worry-free setup for WordPress themes and plugins;;;;;;;;;;;;;;;;;;;
Tebɣiḍ tansa imayl tamaynut?;Would you like a new email address?;;;;;;;;;;;;;;;;;;;
Tevɣiḍ ad teskelsed afaylu-yagi?;Would you like to save this file?;;;;;;;;;;;;;;;;;;;
Tebɣiḍ ad tejerdeḍ di  %1$S?;Would you like to subscribe to %1$S?;;;;;;;;;;;;;;;;;;;
Tebɣiḍ ad tesnifleḍ aseqdac-agi?;Would you like to update this login?;;;;;;;;;;;;;;;;;;;
Tevɣiḍ ad tesnifleḍ awal-agi uffir?;Would you like to update this password?;;;;;;;;;;;;;;;;;;;
Yir imayl? Ffeɣ ddaw-a akken ad talseḍ.;Wrong email? Disconnect below to start over.;;;;;;;;;;;;;;;;;;;
Tuccḍa di tesleṭ n XPath tagara n tenfalit ur tetturaju ara;XPath parse failure unexpected end of expression;;;;;;;;;;;;;;;;;;;
Xplayer yegguma ad ibeqqeḍ agbur n tallalt.;Xplayer could not display the help contents.;;;;;;;;;;;;;;;;;;;
Ad tessetḍeḍ timliliyin akked tawuri yettunefken;You are pasting meetings and assigned tasks;;;;;;;;;;;;;;;;;;;
Tzemreḍ ad tesnifleḍ ay-agi ticki deg iɣewwaṛen;You can change this later in Settings;;;;;;;;;;;;;;;;;;;
Tzemreḍ ad taruḍ tiseddarin akked tebdarin dagi;You can type paragraphs and lists here;;;;;;;;;;;;;;;;;;;
Tzemreḍ ad tefɣeḍ seg ujerred melmi ik/im-yehwa, akken tebɣu tili sebba.;You can unsubscribe anytime, for any reason.;;;;;;;;;;;;;;;;;;;
Ur tezmireḍ ara ad tesnifleḍ iskaren i yiseqdacen nniḍen.;You cannot change modes for other users.;;;;;;;;;;;;;;;;;;;
Ur tezmireḍ ara ad tneɣleḍ afaylu ar yiman-is.;You cannot copy a file over itself.;;;;;;;;;;;;;;;;;;;
Ur tezmireḍ ara ad neɣleḍ akaram ar yiman-is.;You cannot copy a folder into itself.;;;;;;;;;;;;;;;;;;;
Ur tezmireḍ ara ad tesnulfuḍ ugar n 200 n inegzumen;You cannot create more than 250 Shortcuts;;;;;;;;;;;;;;;;;;;
Ur tezmireḍ ara ad tawiḍ afaylu ar yiman-is.;You cannot move a file over itself.;;;;;;;;;;;;;;;;;;;
Ur tezmireḍ ara ad tawiḍ akaram ar yiman-is.;You cannot move a folder into itself.;;;;;;;;;;;;;;;;;;;
Tsewleḍ yakan amiḍan-ik Evernote.;You have already setup your Evernote account.;;;;;;;;;;;;;;;;;;;
Tettwagedleḍ di texxamt.;You have been banned from the room.;;;;;;;;;;;;;;;;;;;
Ssuffeɣen-k si texxamt.;You have been kicked from the room.;;;;;;;;;;;;;;;;;;;
Tesweḥleḍ ilɣa i usmelweb-a.;You have blocked notifications for this website.;;;;;;;;;;;;;;;;;;;
Tesweḥleḍ asfaylu udhim i usmel-agi.;You have blocked pop-ups for this website.;;;;;;;;;;;;;;;;;;;
Tekkseḍ armad n ummesten mgal agbur araɣelsan.;You have disabled protection from insecure content.;;;;;;;;;;;;;;;;;;;
Tessenseḍ ammesten deg usebter-a.;You have disabled protection on this page.;;;;;;;;;;;;;;;;;;;
Ur tettekkaḍ ara deg tizrawin.;You have not participated in any studies.;;;;;;;;;;;;;;;;;;;
Tessutred-d tukksa n usebded neɣ n urmad n uzegrir.;You have requested to uninstall or disable;;;;;;;;;;;;;;;;;;;
Tebaduḍ akken iwata amiḍan-inek.;You have successfully set up your account.;;;;;;;;;;;;;;;;;;;
UR terriḍ ara awal i tinubga-agi;You haven't yet responded to this invitation;;;;;;;;;;;;;;;;;;;
YEssefk ad qebleḍ tasertit tabaḍnit.;You must agree to the privacy policy.;;;;;;;;;;;;;;;;;;;
Issefk ad twaɛerḍeḍ ɣer %S.;You must be invited to join %S.;;;;;;;;;;;;;;;;;;;
Yessefk ad tmuddeḍ isem i wemzizdeg-agi;You must give this filter a name.;;;;;;;;;;;;;;;;;;;
Tura tezɛiḍ anekcum ɣer uwennet PDf;You now have access to PDF Annotation;;;;;;;;;;;;;;;;;;;
Tebeddeḍ meṛṛa ayel ilaqen akken ad tazneḍ iccaren-ik.;You’re all set to start sending tabs.;;;;;;;;;;;;;;;;;;;
Aqlak tesseqdaceḍ lqem uzwir n Firefox.;You’re using a pre-release version of Firefox.;;;;;;;;;;;;;;;;;;;
Talast n usider-innek n %1$s ad ttwannez ar %2$s.;Your %1$s upload limit resets at %2$s.;;;;;;;;;;;;;;;;;;;
Lqem-inek yemucceḍ ɣer Poedit Pro.;Your copy is upgraded to Poedit Pro.;;;;;;;;;;;;;;;;;;;
Aseqdec-inek amiran n weḥraz  #XXX GAṬ.;Your current storage usage is #XXX GB.;;;;;;;;;;;;;;;;;;;
Amiḍan-inek Sync n Firefox ur yeqqin ara;Your Firefox Sync account has been removed;;;;;;;;;;;;;;;;;;;
Amtawi-inek amezwaru ad yawi kra n wakud;Your first sync may take a while;;;;;;;;;;;;;;;;;;;
Anɣel ɣef afus yegber timliliyin akked twuri yettunefken;Your pasting includes meetings and assigned tasks;;;;;;;;;;;;;;;;;;;
Tiwwḍeḍ ɣer talast n usider n waggur n %1$s;You've reached your %1$s monthly upload limit;;;;;;;;;;;;;;;;;;;
 #1 min ;"""#1 minutes ";" #1 tisd""";;;;;;;;;;;;;;;;;;
 #1 p.m ;"""#1 pm ";" #1 p""";;;;;;;;;;;;;;;;;;
 #1#2 p.m ;"""#1#2 pm ";" #1#2 p""";;;;;;;;;;;;;;;;;;
$BrandShortName  ad yebded deg adeg-agi;$BrandShortName will be installed to the following location;;;;;;;;;;;;;;;;;;;
$BrandShortName ad yettwakkes seg adig-agi;$BrandShortName will be uninstalled from the following location;;;;;;;;;;;;;;;;;;;
%1$S %2$S mačči d ini CSS ameɣtu.;%1$S %2$S is not a valid CSS color.;;;;;;;;;;;;;;;;;;;
%1$S igdel %2$S di texxamt  %3$S;%1$S has banned %2$S from the room %3$S;;;;;;;;;;;;;;;;;;;
%1$S igdel-ik si texxamt %2$S;%1$S has banned you from the room %2$S;;;;;;;;;;;;;;;;;;;
%1$S yettwagdel di texxamt %2$S;%1$S has been banned from the room %2$S;;;;;;;;;;;;;;;;;;;
%1$S yettussuffeɣ si texxamt %2$S;%1$S has been kicked from the room %2$S;;;;;;;;;;;;;;;;;;;
%1$S yuzen-ak-d tinubga ɣeṛ %2$S %3$S;%1$S has invited you to join %2$S %3$S;;;;;;;;;;;;;;;;;;;
%1$S yessuffeɣ %2$S si texxamt %3$S;%1$S has kicked %2$S from the room %3$S;;;;;;;;;;;;;;;;;;;
%1$S yessuffeɣ-ik si texxamt %2$S;%1$S has kicked you from the room %2$S;;;;;;;;;;;;;;;;;;;
%1$S n yeznan imaynuten si %2$S d ugar n %3$S.;%1$S new messages from %2$S and %3$S more.;;;;;;;;;;;;;;;;;;;
;%1$S of every month;;;;;;;;;;;;;;;;;;;
%1$S ad yens deg tnekra i d-itteddun n %2$S.;%1$S will be disabled after you restart %2$S.;;;;;;;;;;;;;;;;;;;
%1$S ad yader deg lqem deffir n tnekra n %2$S.;%1$S will be downgraded after you restart %2$S.;;;;;;;;;;;;;;;;;;;
%1$S ad yettwarmed deg usenker d-itteddun n %2$S.;%1$S will be enabled after you restart %2$S.;;;;;;;;;;;;;;;;;;;
%1$S ad yettusebded deg usenker d-itteddun n %2$S.;%1$S will be installed after you restart %2$S.;;;;;;;;;;;;;;;;;;;
%1$S ad yebded deg tnekra i d-itteddun n %2$S.;%1$S will be uninstalled after you restart %2$S.;;;;;;;;;;;;;;;;;;;
%1$S ad yettwalqem deg usenker id-itteddun n %2$S.;%1$S will be upgraded after you restart %2$S.;;;;;;;;;;;;;;;;;;;
%2$S aneggaf yesra asenneftaɣ di tzunfaliyin  ‘%1$S’;%2$S protocol requires a host in ‘%1$S’ directives;;;;;;;;;;;;;;;;;;;
%4$S Asider n yizen %1$S si %2$S di %3$S…;%4$S Downloading message %1$S of %2$S in %3$S…;;;;;;;;;;;;;;;;;;;
%S yella yakan.\nTebɣiḍ aţsemselsiṭ?;%S already exists.\nDo you want to replace it?;;;;;;;;;;;;;;;;;;;
%S ur yezmir ara ad yezdem azegrir si\n%S;%S could not download the search plugin from\n%S;;;;;;;;;;;;;;;;;;;
'%S' yettwarna d amsedday n unadi;'%S' has been added as a search engine;;;;;;;;;;;;;;;;;;;
'%S' yella yakan deg imseddayen n unadi;'%S' is already one of your search engines;;;;;;;;;;;;;;;;;;;
%S yettaεraḍ ad isken talɣut n tkarḍa n usmad.;%S is trying to show credit card information.;;;;;;;;;;;;;;;;;;;
%S issefk ad yales usenker iwakken ad ifak usebded.;%S must be restarted to complete the installation.;;;;;;;;;;;;;;;;;;;
%Spx × %Spx (yuli ɣer %Spx × %Spx);%Spx \u00D7 %Spx (scaled to %Spx \u00D7 %Spx);;;;;;;;;;;;;;;;;;;
(Ulac timedyin yettusemman neɣ iqeṛṛa ɣef usebter-agi );(No named anchors or headings in this page);;;;;;;;;;;;;;;;;;;
{ -brand-short-name } d iminig-inek amezwar;{ -brand-short-name } is currently your default browser;;;;;;;;;;;;;;;;;;;
{ -brand-short-name } mačči d iminig-inek amezwer;{ -brand-short-name } is not your default browser;;;;;;;;;;;;;;;;;;;
"were} copied to clipboard.""";"""{N} of {ALL} notes {NPLURALwas";;;;;;;;;;;;;;;;;;;
Tazunfalit ‘%1$S’ tegber %2$S yettwagedlen aɣbalu n uneggaf;‘%1$S’ directive contains a forbidden %2$S protocol source;;;;;;;;;;;;;;;;;;;
<big>Zuɣeṛ sakin sers <b>akaram n usentel neɣ n usiɣzef</b> dagi</big>;<big>Drag and drop <b>theme or plugin folder</b> here</big>;;;;;;;;;;;;;;;;;;;
;<p>brandShortName;;;;;;;;;;;;;;;;;;;
;<p>brandShortName;;;;;;;;;;;;;;;;;;;
"1. Yegra-d %d seg %d n isumar ɣef uẓeṭṭa.";1. %d out of %d online suggestion left.;;;;;;;;;;;;;;;;;;;
1. %S of %S — %T left (%S/sec);1. %S of %S — %T left (%S/sec);;;;;;;;;;;;;;;;;;;
1. Tasalyt- %d tsaεtin i s-d-yegran akken ad d-yali merra;1. Charging - %d hour until fully charged;;;;;;;;;;;;;;;;;;;
1. La d-yessalay - %d ɣer m'ara yeččar;1. Charging - %d minute until fully charged;;;;;;;;;;;;;;;;;;;
1. Tebɣiḍ ad twaliḍ %d n wasun?;1. Do you want to view %d location?;;;;;;;;;;;;;;;;;;;
"""1. Seqdec """"%s"""" iwakken ad teldiḍ aferdis yettwaferen""";"""1. Use """"%s"""" to open the selected item""";;;;;;;;;;;;;;;;;;;
1. Aseqdec n tbaṭrit - Tura akka grant-d %d d tasaεet;1. Using battery power - %d hour remaining;;;;;;;;;;;;;;;;;;;
1. Aseqdec n tbaṭrit - %d qqiment-d n tedqiqin;1. Using battery power - %d minute remaining;;;;;;;;;;;;;;;;;;;
1. Yettraǧu ad yesleg afaylu di '%s';1. Waiting to duplicate a file in '%s';;;;;;;;;;;;;;;;;;;
1. Yettraǧu ad yekkes afaylu di '%s';1. Waiting to trash a file in '%s';;;;;;;;;;;;;;;;;;;
2. %1$s iferdisen (akked %2$s yeffren), s teɣzi %3$s;2. %1$s items (and %2$s hidden), totalling %3$s;;;;;;;;;;;;;;;;;;;
"2. Gran-d %d seg %d n isumar ɣef uẓeṭṭa.";2. %d out of %d online suggestions left.;;;;;;;;;;;;;;;;;;;
2. %S si %S — %T i d-iqqimen (%S/sec);2. %S of %S — %T left (%S/sec);;;;;;;;;;;;;;;;;;;
2. Tasalyt- %d tsaεtin i s-d-yegran akken ad d-yali merra;2. Charging - %d hours until fully charged;;;;;;;;;;;;;;;;;;;
2. Charging - %d minutes until fully charged;2. Charging - %d minutes until fully charged;;;;;;;;;;;;;;;;;;;
2. Tebɣiḍ ad twaliḍ %d n wasunen?;2. Do you want to view %d locations?;;;;;;;;;;;;;;;;;;;
"""2. Seqdec """"%s"""" iwakken ad teldiḍ iferdisen yettwaferen""";"""2. Use """"%s"""" to open the selected items""";;;;;;;;;;;;;;;;;;;
2. Aseqdec n tbaṭrit - Tura akka grant-d %d d tasaεet;2. Using battery power - %d hours remaining;;;;;;;;;;;;;;;;;;;
2. Aseqdec n tbaṭrit - %d qqiment-d n tedqiqin;2. Using battery power - %d minutes remaining;;;;;;;;;;;;;;;;;;;
2. Yetraǧu ad yekkes ifuyla s wudem imezgi si '%s';2. Waiting to permanently delete files from '%s';;;;;;;;;;;;;;;;;;;
Tarrayt ifazen akken ad tesuluḍ iman-ik ɣef yesmal web.;A better way to sign in to websites.;;;;;;;;;;;;;;;;;;;
Aselkin s wazun-agi yella yakan.;A certificate with the same nickname already exists.;;;;;;;;;;;;;;;;;;;
"Taplidt n Cinnamon i usenqed n imesli akked uẓawan";A Cinnamon applet to control sound and music;;;;;;;;;;;;;;;;;;;
"Taplidt n Cinnamon i usekker n unasiw ameẓran";A Cinnamon applet to launch the on-screen keyboard;;;;;;;;;;;;;;;;;;;
Takebbanit yesseḥbibiren ɣef izerfan n yal yiwen. D tidett.;A corporation that serves the public good. Seriously.;;;;;;;;;;;;;;;;;;;
Aseɣwen n usider yettwazen ar %1$s;A download link was previously sent to %1$s;;;;;;;;;;;;;;;;;;;
Tasarutt s wazun-agi tella yakan.;A key with the same nickname already exists.;;;;;;;;;;;;;;;;;;;
"Ger tiṭ ɣer isenfaṛen nneɣ, iseɣẓanen nneɣ akked i nsayen nneɣ.";A look at our projects, products and principles;;;;;;;;;;;;;;;;;;;
"Teḍṛa-d tuccḍa n uẓeṭṭa deg usali n tefrkit n uănib XSLT";A network error occurred loading an XSLT stylesheet;;;;;;;;;;;;;;;;;;;
Tizeɣt tamaynut akken ad tɛeqleḍ udiɣ ad tesneqdeḍ timusniwin.;A new standard to recognize and verify learning.;;;;;;;;;;;;;;;;;;;
Tamsisɣelt n tfinaɣt tumḍint tettusemselsi s tfinaɣt n tuɣalin ɣeṛ deffir.;A numeric character reference expanded to carriage return.;;;;;;;;;;;;;;;;;;;
Iḍra-d wugur di lawan n udiwenni akked Evernote.;A problem was encountered while communicating with Evernote.;;;;;;;;;;;;;;;;;;;
Aṣlac ur t-id-yeḍfiṛ ara “>”.;A slash was not immediately followed by “>”.;;;;;;;;;;;;;;;;;;;
Asentel akussim unagraw n wammud n yini aceɛlal.;A theme with the operating system color scheme.;;;;;;;;;;;;;;;;;;;
Aseɣwen n usenqed ittwazen i %S.;A verification link has been sent to %S.;;;;;;;;;;;;;;;;;;;
